householdId,size,incomeLevel,createdDate
HH096182,1,moderate,2024-07-05
HH096183,1,very_low,2022-08-16
HH096184,1,moderate,2023-06-14
HH096185,1,moderate,2024-07-17
HH096186,1,low,2022-12-16
HH096187,1,low,2022-11-23
HH096188,1,low,2023-02-18
HH096189,1,very_low,2023-06-17
HH096190,1,very_low,2023-03-11
HH096191,1,low,2024-09-07
HH096192,1,moderate,2022-09-11
HH096193,1,low,2024-01-26
HH096194,1,very_low,2022-12-21
HH096195,1,moderate,2022-12-18
HH096196,1,very_low,2022-07-12
HH096197,1,very_low,2024-08-30
HH096198,1,very_low,2022-10-01
HH096199,1,very_low,2023-08-29
HH096200,1,very_low,2023-04-23
HH096201,1,low,2022-07-21
HH096202,1,moderate,2022-08-10
HH096203,1,moderate,2022-08-24
HH096204,1,very_low,2024-08-10
HH096205,1,low,2022-08-02
HH096206,1,low,2024-09-06
HH096207,1,low,2023-01-18
HH096208,1,very_low,2022-12-12
HH096209,1,moderate,2024-11-23
HH096210,1,moderate,2022-07-05
HH096211,1,low,2024-09-07
HH096212,1,low,2023-05-06
HH096213,1,moderate,2022-09-15
HH096214,1,low,2024-10-01
HH096215,1,low,2023-05-22
HH096216,1,very_low,2024-05-21
HH096217,1,low,2023-08-31
HH096218,1,moderate,2023-12-21
HH096219,1,moderate,2023-11-29
HH096220,1,very_low,2022-04-12
HH096221,1,low,2024-02-13
HH096222,1,moderate,2022-07-06
HH096223,1,low,2024-10-03
HH096224,1,moderate,2022-01-19
HH096225,1,moderate,2022-07-22
HH096226,1,low,2023-10-10
HH096227,1,very_low,2023-06-11
HH096228,1,low,2023-11-24
HH096229,1,low,2022-12-06
HH096230,1,low,2024-10-26
HH096231,1,moderate,2023-10-18
HH096232,1,very_low,2024-10-26
HH096233,1,moderate,2023-06-02
HH096234,1,low,2024-03-25
HH096235,1,low,2023-09-22
HH096236,1,low,2022-02-26
HH096237,1,moderate,2022-04-18
HH096238,1,moderate,2022-08-08
HH096239,1,low,2022-03-20
HH096240,1,low,2023-09-13
HH096241,1,low,2022-07-30
HH096242,1,low,2023-02-09
HH096243,1,low,2022-12-15
HH096244,1,low,2024-03-18
HH096245,1,low,2024-03-29
HH096246,1,very_low,2022-05-28
HH096247,1,low,2022-10-18
HH096248,1,low,2022-06-20
HH096249,1,low,2022-09-09
HH096250,1,low,2023-06-03
HH096251,1,low,2023-06-10
HH096252,1,low,2024-01-24
HH096253,1,low,2024-05-25
HH096254,1,very_low,2024-07-13
HH096255,1,low,2023-01-11
HH096256,1,moderate,2023-07-19
HH096257,1,low,2024-02-23
HH096258,1,low,2023-02-03
HH096259,1,low,2023-06-19
HH096260,1,low,2023-01-11
HH096261,1,low,2024-07-06
HH096262,1,low,2022-06-17
HH096263,1,very_low,2023-09-19
HH096264,1,moderate,2022-05-10
HH096265,1,very_low,2022-07-13
HH096266,1,moderate,2022-02-03
HH096267,1,very_low,2022-04-07
HH096268,1,low,2024-02-09
HH096269,1,low,2022-12-31
HH096270,1,low,2023-11-07
HH096271,1,low,2023-09-24
HH096272,1,low,2024-05-12
HH096273,1,low,2023-12-13
HH096274,1,low,2024-02-24
HH096275,1,moderate,2024-04-04
HH096276,1,moderate,2024-12-24
HH096277,1,very_low,2022-09-26
HH096278,1,low,2022-09-20
HH096279,1,low,2022-12-31
HH096280,1,very_low,2024-08-09
HH096281,1,low,2022-10-25
HH096282,1,low,2024-05-17
HH096283,1,moderate,2024-08-06
HH096284,1,low,2024-02-16
HH096285,1,very_low,2024-12-16
HH096286,1,moderate,2024-11-25
HH096287,1,low,2024-05-30
HH096288,1,low,2024-06-04
HH096289,1,low,2023-06-05
HH096290,1,low,2024-04-08
HH096291,1,moderate,2024-03-07
HH096292,1,moderate,2023-08-21
HH096293,1,very_low,2024-04-04
HH096294,1,low,2022-09-15
HH096295,1,low,2022-09-26
HH096296,1,low,2023-01-03
HH096297,1,low,2024-11-09
HH096298,1,low,2023-09-29
HH096299,1,very_low,2022-09-02
HH096300,1,moderate,2022-05-12
HH096301,1,low,2022-08-01
HH096302,1,low,2023-07-18
HH096303,1,very_low,2022-12-21
HH096304,1,very_low,2023-02-22
HH096305,1,low,2022-02-03
HH096306,1,very_low,2024-12-26
HH096307,1,low,2023-03-17
HH096308,1,very_low,2022-05-09
HH096309,1,moderate,2023-02-18
HH096310,1,low,2024-07-11
HH096311,1,moderate,2023-07-31
HH096312,1,very_low,2022-03-30
HH096313,1,moderate,2024-02-02
HH096314,1,very_low,2022-02-07
HH096315,1,low,2022-07-30
HH096316,1,low,2023-01-26
HH096317,1,very_low,2023-01-14
HH096318,1,very_low,2023-11-20
HH096319,1,low,2023-02-16
HH096320,1,moderate,2023-03-29
HH096321,1,very_low,2024-11-07
HH096322,1,very_low,2023-05-16
HH096323,1,moderate,2023-09-14
HH096324,1,low,2023-01-01
HH096325,1,moderate,2024-11-28
HH096326,1,low,2022-01-30
HH096327,1,low,2024-08-03
HH096328,1,moderate,2022-09-24
HH096329,1,low,2022-03-06
HH096330,1,low,2024-02-23
HH096331,1,low,2024-08-06
HH096332,1,low,2024-01-25
HH096333,1,low,2024-05-05
HH096334,1,very_low,2024-11-12
HH096335,1,moderate,2024-09-22
HH096336,1,moderate,2023-10-04
HH096337,1,moderate,2024-11-29
HH096338,1,very_low,2022-12-20
HH096339,1,moderate,2024-03-10
HH096340,1,very_low,2023-09-29
HH096341,1,low,2023-05-27
HH096342,1,very_low,2024-02-06
HH096343,1,low,2023-08-08
HH096344,1,very_low,2023-07-12
HH096345,1,low,2022-07-03
HH096346,1,moderate,2022-03-24
HH096347,1,low,2024-01-25
HH096348,1,moderate,2022-12-21
HH096349,1,low,2022-12-21
HH096350,1,moderate,2022-12-06
HH096351,1,very_low,2024-02-20
HH096352,1,very_low,2022-11-06
HH096353,1,moderate,2023-01-23
HH096354,1,moderate,2024-12-04
HH096355,1,moderate,2023-01-25
HH096356,1,very_low,2022-08-19
HH096357,1,very_low,2024-08-16
HH096358,1,moderate,2024-09-26
HH096359,1,low,2022-11-10
HH096360,1,low,2023-06-29
HH096361,1,low,2023-08-19
HH096362,1,very_low,2022-01-26
HH096363,1,low,2023-12-06
HH096364,1,moderate,2023-07-07
HH096365,1,low,2024-05-14
HH096366,1,moderate,2024-10-01
HH096367,1,moderate,2024-02-21
HH096368,1,moderate,2024-10-13
HH096369,1,moderate,2024-08-30
HH096370,1,very_low,2024-08-30
HH096371,1,moderate,2024-09-09
HH096372,1,low,2022-07-07
HH096373,1,low,2023-12-07
HH096374,1,low,2023-04-01
HH096375,1,very_low,2024-06-05
HH096376,1,very_low,2024-02-11
HH096377,1,low,2022-11-18
HH096378,1,low,2023-09-21
HH096379,1,low,2024-08-12
HH096380,1,moderate,2024-07-27
HH096381,1,low,2024-10-06
HH096382,1,low,2022-06-19
HH096383,1,very_low,2023-02-10
HH096384,1,low,2023-09-22
HH096385,1,low,2024-11-03
HH096386,1,very_low,2024-02-13
HH096387,1,very_low,2022-11-13
HH096388,1,low,2022-03-27
HH096389,1,moderate,2023-08-12
HH096390,1,low,2024-04-02
HH096391,1,low,2022-11-16
HH096392,1,very_low,2024-03-21
HH096393,1,very_low,2022-12-17
HH096394,1,very_low,2022-11-29
HH096395,1,very_low,2022-08-08
HH096396,1,very_low,2023-06-17
HH096397,1,low,2022-06-21
HH096398,1,low,2022-03-14
HH096399,1,very_low,2023-01-23
HH096400,1,moderate,2024-12-24
HH096401,1,very_low,2023-01-03
HH096402,1,very_low,2022-01-24
HH096403,1,moderate,2024-11-02
HH096404,1,very_low,2022-10-02
HH096405,1,very_low,2023-06-26
HH096406,1,very_low,2023-06-12
HH096407,1,low,2023-02-12
HH096408,1,low,2022-04-10
HH096409,1,low,2023-02-14
HH096410,1,very_low,2022-05-14
HH096411,1,very_low,2023-12-19
HH096412,1,moderate,2023-07-30
HH096413,1,very_low,2023-12-26
HH096414,1,low,2023-03-31
HH096415,1,moderate,2024-06-05
HH096416,1,moderate,2023-06-02
HH096417,1,moderate,2022-09-16
HH096418,1,very_low,2022-02-06
HH096419,1,moderate,2024-05-03
HH096420,1,very_low,2022-04-27
HH096421,1,low,2022-11-11
HH096422,1,very_low,2022-09-09
HH096423,1,very_low,2022-09-09
HH096424,1,very_low,2024-02-15
HH096425,1,low,2024-05-29
HH096426,1,low,2022-03-02
HH096427,1,low,2023-03-27
HH096428,1,moderate,2024-08-23
HH096429,1,very_low,2022-11-27
HH096430,1,very_low,2023-03-07
HH096431,1,low,2022-07-21
HH096432,1,low,2024-02-10
HH096433,1,very_low,2023-10-31
HH096434,1,low,2024-12-13
HH096435,1,low,2022-08-05
HH096436,1,low,2023-10-25
HH096437,1,low,2022-03-09
HH096438,1,low,2024-03-16
HH096439,1,very_low,2023-03-27
HH096440,1,low,2022-02-03
HH096441,1,moderate,2024-06-23
HH096442,1,very_low,2024-03-19
HH096443,1,low,2024-10-16
HH096444,1,low,2022-06-14
HH096445,1,low,2022-02-11
HH096446,1,very_low,2024-08-16
HH096447,1,low,2022-04-19
HH096448,1,moderate,2022-02-03
HH096449,1,low,2023-12-28
HH096450,1,moderate,2024-01-22
HH096451,1,moderate,2022-05-18
HH096452,1,moderate,2022-08-15
HH096453,1,moderate,2023-09-21
HH096454,1,low,2024-09-20
HH096455,1,low,2023-07-01
HH096456,1,low,2024-11-19
HH096457,1,very_low,2022-01-16
HH096458,1,moderate,2023-04-29
HH096459,1,moderate,2023-11-29
HH096460,1,moderate,2022-05-13
HH096461,1,very_low,2023-07-31
HH096462,1,moderate,2022-04-22
HH096463,1,very_low,2023-12-01
HH096464,1,low,2023-05-17
HH096465,1,low,2023-08-12
HH096466,1,low,2023-05-24
HH096467,1,low,2024-02-25
HH096468,1,low,2023-11-22
HH096469,1,very_low,2022-03-22
HH096470,1,moderate,2024-01-29
HH096471,1,moderate,2022-10-25
HH096472,1,very_low,2022-04-06
HH096473,1,low,2022-01-20
HH096474,1,low,2023-11-01
HH096475,1,very_low,2022-07-29
HH096476,1,very_low,2024-01-15
HH096477,1,low,2023-10-27
HH096478,1,low,2022-01-15
HH096479,1,very_low,2024-02-05
HH096480,1,low,2024-12-15
HH096481,1,very_low,2022-06-20
HH096482,1,moderate,2023-06-20
HH096483,1,very_low,2022-04-14
HH096484,1,low,2022-12-30
HH096485,1,low,2022-10-08
HH096486,1,low,2023-02-08
HH096487,1,moderate,2023-01-02
HH096488,1,very_low,2023-03-05
HH096489,1,very_low,2022-12-23
HH096490,1,moderate,2022-12-30
HH096491,1,low,2023-10-17
HH096492,1,very_low,2024-07-21
HH096493,1,low,2022-06-22
HH096494,1,low,2023-11-29
HH096495,1,low,2022-06-19
HH096496,1,very_low,2023-08-20
HH096497,1,very_low,2023-04-18
HH096498,1,low,2022-03-07
HH096499,1,low,2024-04-03
HH096500,1,very_low,2024-06-12
HH096501,1,low,2024-07-28
HH096502,1,low,2024-09-05
HH096503,1,low,2022-09-13
HH096504,1,low,2022-03-05
HH096505,1,low,2023-06-16
HH096506,1,very_low,2024-07-06
HH096507,1,low,2022-11-02
HH096508,1,low,2024-05-30
HH096509,1,very_low,2023-06-30
HH096510,1,low,2023-11-09
HH096511,1,low,2024-03-25
HH096512,1,moderate,2023-07-18
HH096513,1,low,2024-06-12
HH096514,1,low,2023-04-16
HH096515,1,low,2023-04-07
HH096516,1,very_low,2022-07-25
HH096517,1,low,2023-11-30
HH096518,1,very_low,2024-06-18
HH096519,1,moderate,2022-11-16
HH096520,1,low,2023-01-13
HH096521,1,low,2022-01-19
HH096522,1,low,2023-07-16
HH096523,1,low,2023-05-28
HH096524,1,low,2022-06-23
HH096525,1,low,2024-10-18
HH096526,1,moderate,2024-04-15
HH096527,1,very_low,2024-09-15
HH096528,1,low,2024-05-07
HH096529,1,moderate,2024-11-29
HH096530,1,low,2022-12-15
HH096531,1,very_low,2022-09-17
HH096532,1,very_low,2024-10-20
HH096533,1,low,2023-06-04
HH096534,1,low,2022-06-13
HH096535,1,very_low,2023-07-07
HH096536,1,moderate,2024-11-25
HH096537,1,very_low,2023-05-01
HH096538,1,very_low,2022-12-31
HH096539,1,low,2024-03-10
HH096540,1,low,2024-05-13
HH096541,1,low,2024-11-10
HH096542,1,low,2024-11-05
HH096543,1,very_low,2022-01-31
HH096544,1,very_low,2024-03-05
HH096545,1,low,2023-11-24
HH096546,1,very_low,2024-09-08
HH096547,1,moderate,2024-11-17
HH096548,1,low,2022-04-02
HH096549,1,low,2022-03-07
HH096550,1,low,2023-03-11
HH096551,1,moderate,2022-07-13
HH096552,1,low,2023-01-20
HH096553,1,very_low,2022-10-27
HH096554,1,very_low,2023-01-16
HH096555,1,moderate,2023-06-30
HH096556,1,moderate,2024-09-16
HH096557,1,low,2024-07-17
HH096558,1,low,2022-04-22
HH096559,1,low,2024-03-26
HH096560,1,low,2023-09-14
HH096561,1,very_low,2024-03-26
HH096562,1,low,2022-12-31
HH096563,1,low,2023-08-29
HH096564,1,moderate,2022-09-22
HH096565,1,moderate,2022-10-12
HH096566,1,low,2022-01-24
HH096567,1,low,2022-11-18
HH096568,1,very_low,2022-05-26
HH096569,1,moderate,2024-09-13
HH096570,1,low,2022-06-20
HH096571,1,very_low,2023-12-04
HH096572,1,very_low,2024-02-06
HH096573,1,moderate,2022-05-10
HH096574,1,low,2022-01-09
HH096575,1,very_low,2022-11-02
HH096576,1,very_low,2023-08-17
HH096577,1,moderate,2023-07-19
HH096578,1,low,2022-03-31
HH096579,1,low,2023-10-29
HH096580,1,low,2022-07-29
HH096581,1,moderate,2024-03-30
HH096582,1,very_low,2023-11-07
HH096583,1,very_low,2023-12-21
HH096584,1,moderate,2023-02-25
HH096585,1,low,2022-07-16
HH096586,1,moderate,2024-12-22
HH096587,1,moderate,2022-12-23
HH096588,1,low,2024-07-06
HH096589,1,low,2024-07-18
HH096590,1,low,2023-09-08
HH096591,1,very_low,2023-01-04
HH096592,1,moderate,2024-05-09
HH096593,1,moderate,2022-02-20
HH096594,1,low,2023-11-01
HH096595,1,low,2022-03-26
HH096596,1,very_low,2023-05-19
HH096597,1,low,2022-12-02
HH096598,1,very_low,2024-05-18
HH096599,1,moderate,2023-10-03
HH096600,1,low,2022-07-11
HH096601,1,moderate,2024-07-19
HH096602,1,low,2022-01-16
HH096603,1,low,2024-02-10
HH096604,1,moderate,2022-11-11
HH096605,1,very_low,2023-12-04
HH096606,1,low,2024-03-20
HH096607,1,very_low,2023-04-23
HH096608,1,low,2023-10-09
HH096609,1,low,2024-12-18
HH096610,1,low,2024-08-08
HH096611,1,very_low,2023-07-20
HH096612,1,moderate,2024-08-15
HH096613,1,low,2023-12-18
HH096614,1,low,2024-08-06
HH096615,1,very_low,2023-11-21
HH096616,1,moderate,2022-05-14
HH096617,1,low,2024-08-22
HH096618,1,low,2022-02-11
HH096619,1,low,2022-07-11
HH096620,1,very_low,2024-01-19
HH096621,1,very_low,2022-08-27
HH096622,1,low,2023-07-28
HH096623,1,low,2023-01-31
HH096624,1,low,2023-06-28
HH096625,1,very_low,2023-07-22
HH096626,1,moderate,2022-04-30
HH096627,1,moderate,2024-01-30
HH096628,1,very_low,2022-01-20
HH096629,1,low,2022-05-04
HH096630,1,low,2024-01-25
HH096631,1,very_low,2023-11-30
HH096632,1,low,2022-08-17
HH096633,1,moderate,2022-09-07
HH096634,1,very_low,2023-05-14
HH096635,1,very_low,2022-06-13
HH096636,1,low,2023-09-16
HH096637,1,low,2023-05-24
HH096638,1,low,2023-03-06
HH096639,1,low,2022-08-21
HH096640,1,moderate,2024-03-30
HH096641,1,low,2023-03-13
HH096642,1,very_low,2022-05-02
HH096643,1,very_low,2024-01-23
HH096644,1,low,2022-11-11
HH096645,1,low,2024-02-05
HH096646,1,moderate,2022-08-17
HH096647,1,very_low,2024-12-03
HH096648,1,low,2023-06-23
HH096649,1,moderate,2023-07-12
HH096650,1,low,2023-07-18
HH096651,1,low,2022-04-21
HH096652,1,low,2024-03-14
HH096653,1,low,2023-03-13
HH096654,1,very_low,2023-03-06
HH096655,1,very_low,2024-10-10
HH096656,1,very_low,2022-04-01
HH096657,1,moderate,2023-06-03
HH096658,1,very_low,2023-07-17
HH096659,1,moderate,2023-01-13
HH096660,1,low,2023-04-11
HH096661,1,very_low,2023-09-24
HH096662,1,low,2022-12-19
HH096663,1,moderate,2022-07-03
HH096664,1,moderate,2022-12-05
HH096665,1,low,2022-04-21
HH096666,1,low,2022-06-12
HH096667,1,low,2024-11-18
HH096668,1,moderate,2022-09-24
HH096669,1,moderate,2023-10-09
HH096670,1,low,2024-05-22
HH096671,1,low,2022-12-21
HH096672,1,moderate,2024-07-07
HH096673,1,low,2023-11-04
HH096674,1,low,2024-07-04
HH096675,1,very_low,2022-12-13
HH096676,1,moderate,2022-10-13
HH096677,1,moderate,2022-03-23
HH096678,1,low,2022-01-07
HH096679,1,low,2023-08-02
HH096680,1,low,2024-01-25
HH096681,1,very_low,2022-06-26
HH096682,1,low,2024-06-29
HH096683,1,very_low,2023-10-04
HH096684,1,moderate,2023-05-01
HH096685,1,moderate,2024-02-25
HH096686,1,moderate,2023-06-30
HH096687,1,low,2024-01-25
HH096688,1,low,2024-01-09
HH096689,1,moderate,2024-12-30
HH096690,1,low,2023-08-16
HH096691,1,moderate,2023-08-24
HH096692,1,low,2023-05-27
HH096693,1,very_low,2023-11-28
HH096694,1,moderate,2023-09-13
HH096695,1,low,2024-12-19
HH096696,1,low,2022-07-01
HH096697,1,moderate,2022-05-15
HH096698,1,very_low,2022-05-13
HH096699,1,low,2022-02-12
HH096700,1,low,2024-04-23
HH096701,1,low,2024-03-27
HH096702,1,moderate,2024-07-12
HH096703,1,low,2024-06-19
HH096704,1,moderate,2024-03-07
HH096705,1,moderate,2024-09-24
HH096706,1,low,2023-06-21
HH096707,1,moderate,2024-02-04
HH096708,1,moderate,2024-12-07
HH096709,1,moderate,2024-11-21
HH096710,1,low,2024-02-01
HH096711,1,very_low,2024-04-22
HH096712,1,very_low,2023-03-05
HH096713,1,moderate,2023-12-21
HH096714,1,low,2023-12-19
HH096715,1,low,2023-03-23
HH096716,1,very_low,2022-12-04
HH096717,1,low,2023-10-31
HH096718,1,moderate,2022-02-03
HH096719,1,moderate,2022-12-04
HH096720,1,very_low,2023-12-05
HH096721,1,very_low,2023-08-02
HH096722,1,moderate,2023-10-25
HH096723,1,low,2023-01-13
HH096724,1,low,2023-10-18
HH096725,1,low,2024-01-05
HH096726,1,low,2023-09-30
HH096727,1,moderate,2023-11-24
HH096728,1,moderate,2023-11-19
HH096729,1,moderate,2024-06-05
HH096730,1,very_low,2022-01-02
HH096731,1,low,2024-07-10
HH096732,1,moderate,2024-09-02
HH096733,1,low,2022-03-31
HH096734,1,very_low,2023-09-03
HH096735,1,moderate,2023-11-24
HH096736,1,moderate,2024-12-24
HH096737,1,moderate,2024-12-12
HH096738,1,low,2024-10-08
HH096739,1,low,2023-06-06
HH096740,1,very_low,2023-04-21
HH096741,1,moderate,2023-10-31
HH096742,1,moderate,2024-12-21
HH096743,1,low,2022-05-10
HH096744,1,low,2024-02-29
HH096745,1,low,2022-06-03
HH096746,1,low,2024-07-10
HH096747,1,low,2024-12-10
HH096748,1,low,2023-04-26
HH096749,1,low,2023-11-25
HH096750,1,low,2022-05-30
HH096751,1,low,2023-02-01
HH096752,1,moderate,2024-10-21
HH096753,1,very_low,2022-03-26
HH096754,1,low,2022-10-11
HH096755,1,very_low,2022-11-02
HH096756,1,low,2024-04-03
HH096757,1,low,2022-08-27
HH096758,1,low,2024-07-07
HH096759,1,low,2023-10-03
HH096760,1,moderate,2023-02-24
HH096761,1,low,2023-02-10
HH096762,1,very_low,2024-05-09
HH096763,1,low,2022-02-17
HH096764,1,low,2022-09-03
HH096765,1,moderate,2024-04-04
HH096766,1,low,2023-05-12
HH096767,1,very_low,2023-08-23
HH096768,1,low,2024-08-22
HH096769,1,low,2022-11-11
HH096770,1,very_low,2023-04-21
HH096771,1,low,2022-04-20
HH096772,1,very_low,2023-02-19
HH096773,1,moderate,2022-01-08
HH096774,1,very_low,2022-10-07
HH096775,1,low,2022-02-19
HH096776,1,low,2024-05-30
HH096777,1,low,2023-01-06
HH096778,1,low,2023-02-24
HH096779,1,very_low,2024-09-27
HH096780,1,moderate,2023-12-22
HH096781,1,moderate,2023-09-07
HH096782,1,very_low,2023-04-11
HH096783,1,very_low,2023-07-12
HH096784,1,low,2024-02-03
HH096785,1,low,2024-07-10
HH096786,1,low,2023-06-02
HH096787,1,moderate,2024-10-14
HH096788,1,low,2023-04-01
HH096789,1,moderate,2023-06-19
HH096790,1,very_low,2024-01-03
HH096791,1,very_low,2022-07-22
HH096792,1,low,2024-12-02
HH096793,1,very_low,2022-02-02
HH096794,1,low,2024-10-12
HH096795,1,low,2023-09-22
HH096796,1,low,2022-02-27
HH096797,1,very_low,2023-11-01
HH096798,1,moderate,2023-01-16
HH096799,1,very_low,2024-07-27
HH096800,1,low,2023-12-20
HH096801,1,moderate,2024-03-28
HH096802,1,very_low,2022-07-12
HH096803,1,low,2022-09-06
HH096804,1,low,2022-04-28
HH096805,1,low,2022-05-05
HH096806,1,low,2024-07-31
HH096807,1,moderate,2023-06-23
HH096808,1,very_low,2022-07-20
HH096809,1,very_low,2023-07-01
HH096810,1,moderate,2023-06-26
HH096811,1,low,2023-09-04
HH096812,1,low,2023-12-04
HH096813,1,low,2024-12-24
HH096814,1,low,2022-01-15
HH096815,1,low,2024-06-23
HH096816,1,very_low,2024-01-04
HH096817,1,low,2024-07-14
HH096818,1,low,2024-10-21
HH096819,1,very_low,2022-03-18
HH096820,1,low,2024-09-30
HH096821,1,low,2024-10-17
HH096822,1,low,2023-08-09
HH096823,1,very_low,2022-07-16
HH096824,1,low,2022-04-27
HH096825,1,low,2024-01-26
HH096826,1,low,2023-12-12
HH096827,1,moderate,2022-07-14
HH096828,1,low,2024-08-02
HH096829,1,very_low,2023-05-09
HH096830,1,low,2024-07-11
HH096831,1,low,2024-09-26
HH096832,1,moderate,2023-02-14
HH096833,1,very_low,2022-03-21
HH096834,1,low,2024-11-18
HH096835,1,very_low,2023-11-15
HH096836,1,moderate,2024-07-30
HH096837,1,very_low,2023-11-16
HH096838,1,low,2024-05-04
HH096839,1,low,2022-11-21
HH096840,1,very_low,2024-04-16
HH096841,1,low,2024-09-06
HH096842,1,low,2022-06-24
HH096843,1,very_low,2024-11-10
HH096844,1,low,2022-03-30
HH096845,1,low,2023-05-18
HH096846,1,very_low,2024-06-25
HH096847,1,very_low,2024-12-11
HH096848,1,low,2023-12-23
HH096849,1,low,2022-11-12
HH096850,1,low,2024-03-04
HH096851,1,low,2022-07-01
HH096852,1,moderate,2024-04-07
HH096853,1,moderate,2022-08-30
HH096854,1,moderate,2023-03-22
HH096855,1,low,2022-10-30
HH096856,1,low,2022-08-24
HH096857,1,moderate,2024-06-24
HH096858,1,moderate,2022-11-19
HH096859,1,moderate,2023-12-04
HH096860,1,very_low,2024-01-23
HH096861,1,low,2024-05-28
HH096862,1,moderate,2023-04-29
HH096863,1,low,2023-07-04
HH096864,1,low,2022-11-25
HH096865,1,low,2022-08-14
HH096866,1,low,2024-04-21
HH096867,1,very_low,2022-06-02
HH096868,1,moderate,2023-10-28
HH096869,1,very_low,2022-04-15
HH096870,1,very_low,2024-09-23
HH096871,1,very_low,2022-12-19
HH096872,1,low,2023-07-16
HH096873,1,very_low,2023-02-28
HH096874,1,moderate,2023-11-20
HH096875,1,low,2023-06-18
HH096876,1,very_low,2024-11-04
HH096877,1,moderate,2022-10-08
HH096878,1,low,2022-06-27
HH096879,1,very_low,2023-10-17
HH096880,1,moderate,2024-07-11
HH096881,1,low,2024-08-25
HH096882,1,low,2022-10-18
HH096883,1,low,2022-12-15
HH096884,1,low,2022-01-21
HH096885,1,low,2024-12-07
HH096886,1,very_low,2022-09-26
HH096887,1,low,2024-11-03
HH096888,1,very_low,2023-07-21
HH096889,1,low,2023-10-16
HH096890,1,very_low,2024-06-03
HH096891,1,low,2022-12-16
HH096892,1,very_low,2023-08-07
HH096893,1,low,2023-09-03
HH096894,1,low,2024-01-14
HH096895,1,low,2024-06-19
HH096896,1,very_low,2023-11-20
HH096897,1,low,2022-06-05
HH096898,1,very_low,2022-07-14
HH096899,1,low,2022-10-16
HH096900,1,low,2023-09-23
HH096901,1,low,2024-03-10
HH096902,1,low,2024-04-05
HH096903,1,moderate,2022-10-28
HH096904,1,very_low,2022-09-06
HH096905,1,very_low,2023-05-28
HH096906,1,very_low,2022-03-12
HH096907,1,low,2023-09-10
HH096908,1,very_low,2024-05-02
HH096909,1,very_low,2023-09-05
HH096910,1,low,2022-03-01
HH096911,1,low,2023-01-17
HH096912,1,low,2024-06-29
HH096913,1,very_low,2023-02-22
HH096914,1,low,2023-06-06
HH096915,1,very_low,2024-07-30
HH096916,1,low,2024-05-03
HH096917,1,very_low,2023-10-11
HH096918,1,very_low,2022-12-09
HH096919,1,low,2022-09-10
HH096920,1,low,2023-07-31
HH096921,1,low,2024-02-01
HH096922,1,low,2024-02-03
HH096923,1,very_low,2024-03-02
HH096924,1,very_low,2022-11-27
HH096925,1,low,2022-05-18
HH096926,1,moderate,2024-06-14
HH096927,1,very_low,2022-09-16
HH096928,1,moderate,2022-09-23
HH096929,1,very_low,2023-11-16
HH096930,1,very_low,2023-03-06
HH096931,1,low,2024-11-28
HH096932,1,moderate,2022-05-16
HH096933,1,very_low,2023-02-05
HH096934,1,moderate,2023-05-02
HH096935,1,low,2024-03-07
HH096936,1,very_low,2024-02-25
HH096937,1,low,2022-07-02
HH096938,1,very_low,2024-11-29
HH096939,1,moderate,2022-01-11
HH096940,1,very_low,2022-07-01
HH096941,1,moderate,2023-10-17
HH096942,1,low,2022-11-12
HH096943,1,very_low,2022-07-26
HH096944,1,moderate,2024-10-20
HH096945,1,very_low,2024-09-30
HH096946,1,low,2024-11-17
HH096947,1,moderate,2023-02-14
HH096948,1,low,2024-01-28
HH096949,1,very_low,2024-09-29
HH096950,1,very_low,2023-05-15
HH096951,1,moderate,2023-11-08
HH096952,1,low,2024-03-14
HH096953,1,low,2023-04-29
HH096954,1,low,2022-12-28
HH096955,1,moderate,2023-01-06
HH096956,1,moderate,2024-07-13
HH096957,1,low,2022-06-02
HH096958,1,low,2022-04-29
HH096959,1,low,2024-05-22
HH096960,1,moderate,2022-11-20
HH096961,1,low,2023-10-04
HH096962,1,low,2024-06-17
HH096963,1,very_low,2024-10-24
HH096964,1,very_low,2024-03-05
HH096965,1,low,2024-02-08
HH096966,1,moderate,2023-02-01
HH096967,1,low,2023-11-14
HH096968,1,moderate,2022-12-01
HH096969,1,moderate,2023-01-11
HH096970,1,low,2022-08-20
HH096971,1,low,2022-03-22
HH096972,1,moderate,2022-07-12
HH096973,1,low,2022-01-23
HH096974,1,low,2022-11-26
HH096975,1,moderate,2023-01-23
HH096976,1,very_low,2022-11-10
HH096977,1,low,2022-02-01
HH096978,1,low,2022-05-24
HH096979,1,very_low,2022-07-30
HH096980,1,moderate,2023-08-02
HH096981,1,moderate,2024-05-18
HH096982,1,low,2022-10-11
HH096983,1,very_low,2024-09-17
HH096984,1,low,2023-07-17
HH096985,1,low,2024-02-21
HH096986,1,low,2024-11-22
HH096987,1,moderate,2023-06-10
HH096988,1,low,2023-08-30
HH096989,1,moderate,2024-06-02
HH096990,1,low,2023-04-28
HH096991,1,low,2022-06-30
HH096992,1,moderate,2023-07-31
HH096993,1,very_low,2023-05-05
HH096994,1,low,2023-12-26
HH096995,1,very_low,2024-07-29
HH096996,1,very_low,2023-07-04
HH096997,1,moderate,2023-10-27
HH096998,1,very_low,2023-09-11
HH096999,1,low,2024-08-27
HH097000,1,moderate,2022-10-08
HH097001,1,very_low,2024-11-12
HH097002,1,moderate,2024-06-24
